block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
5	8	928	DONE	20200924T003223.024518	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1244853192	Dict(image:Box(7, 7, 3))	12
5	8	929	DONE	20200924T003223.078511	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9607142857142857	1373671116	Dict(image:Box(7, 7, 3))	11
5	8	930	DONE	20200924T003223.124509	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	1900442993	Dict(image:Box(7, 7, 3))	9
5	8	931	DONE	20200924T003223.170510	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	695499279	Dict(image:Box(7, 7, 3))	9
5	8	932	DONE	20200924T003223.219513	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	3078805512	Dict(image:Box(7, 7, 3))	9
5	8	933	DONE	20200924T003223.268512	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9607142857142857	3399255183	Dict(image:Box(7, 7, 3))	11
5	8	934	DONE	20200924T003223.320511	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9571428571428572	4035169582	Dict(image:Box(7, 7, 3))	12
5	8	935	DONE	20200924T003223.377512	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9535714285714285	793492749	Dict(image:Box(7, 7, 3))	13
5	8	936	DONE	20200924T003223.433512	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9535714285714285	3633563316	Dict(image:Box(7, 7, 3))	13
5	8	937	DONE	20200924T003223.482509	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	3343126228	Dict(image:Box(7, 7, 3))	10
5	8	938	DONE	20200924T003223.527512	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	2193812517	Dict(image:Box(7, 7, 3))	9
5	8	939	DONE	20200924T003223.579510	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3101866226	Dict(image:Box(7, 7, 3))	9
5	8	940	DONE	20200924T003223.630510	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	3218037858	Dict(image:Box(7, 7, 3))	10
5	8	941	DONE	20200924T003223.675512	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	4270202176	Dict(image:Box(7, 7, 3))	9
5	8	942	DONE	20200924T003223.821511	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	1068861932	Dict(image:Box(7, 7, 3))	10
5	8	943	DONE	20200924T003223.872512	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	319154605	Dict(image:Box(7, 7, 3))	10
5	8	944	DONE	20200924T003223.918510	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	524500449	Dict(image:Box(7, 7, 3))	8
5	8	945	DONE	20200924T003223.966512	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3049899889	Dict(image:Box(7, 7, 3))	8
5	8	946	DONE	20200924T003224.011511	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	378282437	Dict(image:Box(7, 7, 3))	9
5	8	947	DONE	20200924T003224.056511	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	166091951	Dict(image:Box(7, 7, 3))	8
5	8	948	DONE	20200924T003224.104509	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	1505807800	Dict(image:Box(7, 7, 3))	9
5	8	949	DONE	20200924T003224.152510	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	3641602078	Dict(image:Box(7, 7, 3))	9
5	8	950	DONE	20200924T003224.198511	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1272219982	Dict(image:Box(7, 7, 3))	8
5	8	951	DONE	20200924T003224.252513	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	3178087749	Dict(image:Box(7, 7, 3))	10
5	8	952	DONE	20200924T003224.298511	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2428286024	Dict(image:Box(7, 7, 3))	8
