timestamp	phase	worker	class_name	block	seed	task	sub_task	steps	termination_status	source	agent_dir	agent_pos	reward	action_space	observation_space
20200225T175827.046268	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1534603404	260	0	39	DONE	NEXT	1	[4 4]	0.75625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.064224	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	64195736	263	0	8	DONE	NEXT	0	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.096112	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2516425026	264	0	14	DONE	NEXT	1	[4 4]	0.9125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.141168	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1437016274	266	0	18	DONE	NEXT	1	[4 4]	0.8875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.158137	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3983962879	270	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.455938	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	108185439	271	0	20	DONE	NEXT	1	[4 4]	0.875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.477101	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3633066423	273	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.530888	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1611714851	274	0	23	DONE	NEXT	1	[4 4]	0.85625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.552213	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	803156790	276	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.576422	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	783043006	277	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.619892	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1825727179	279	0	13	DONE	NEXT	1	[4 4]	0.91875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.639318	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2000449281	282	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.674886	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1277099685	283	0	12	DONE	NEXT	1	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.703631	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2402549010	285	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.738469	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1929833892	287	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.758835	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3862859879	290	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.777270	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3844617762	291	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.801131	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1605253739	292	0	8	DONE	NEXT	0	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.821869	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2003363727	294	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.839867	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2572066617	295	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.870659	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3330877123	296	0	12	DONE	NEXT	1	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.904096	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1195991886	298	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.962739	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3030914891	300	0	22	DONE	NEXT	1	[4 4]	0.8625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.269047	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3437458524	303	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.302812	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	384165263	305	0	13	DONE	NEXT	1	[4 4]	0.91875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.322952	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	4213934673	307	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.345914	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3197219957	308	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.380580	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2123280357	309	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.425169	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1714112010	312	0	18	DONE	NEXT	1	[4 4]	0.8875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.456769	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	232232670	315	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.480275	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	948603466	318	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.503696	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1882420802	319	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.576035	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2759819713	320	0	27	DONE	NEXT	0	[4 4]	0.83125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.631964	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2861621788	323	0	23	DONE	NEXT	1	[4 4]	0.85625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.685802	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	337317879	325	0	16	DONE	NEXT	1	[4 4]	0.9	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.756160	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1757306568	328	0	23	DONE	NEXT	1	[4 4]	0.85625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175828.774993	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2037857915	332	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.027840	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2941516470	333	0	12	DONE	NEXT	1	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.051566	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3904156587	335	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.067078	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	4253505708	337	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.091275	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	215692421	338	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.111963	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2986519916	340	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.128252	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3154031385	342	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.154640	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2347950845	343	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.179139	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	292125514	345	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.215187	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2751371826	348	0	14	DONE	NEXT	1	[4 4]	0.9125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.230696	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1580929652	351	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.265871	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	4002147073	352	0	12	DONE	NEXT	1	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.293289	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1962431423	355	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.324239	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	853280049	357	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.354391	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1569633175	359	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.378886	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	908360140	362	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.395578	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3382560094	364	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.415942	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1684110178	365	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.437490	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1715808023	367	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.463794	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	688253836	369	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.480299	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	541586777	371	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.503555	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3647275539	372	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.519975	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	911483372	374	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.807435	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3216636896	375	0	19	DONE	NEXT	1	[4 4]	0.88125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.825230	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2864772169	378	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.842943	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3487836508	379	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.859029	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	400500779	381	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.879274	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3525690730	382	0	10	DONE	NEXT	0	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.900034	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1439580382	383	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.926653	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2587718683	385	0	15	DONE	NEXT	1	[4 4]	0.90625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.956087	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2765576498	386	0	15	DONE	NEXT	1	[4 4]	0.90625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.975995	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2417777490	387	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175829.997912	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3102049215	389	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.019432	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1242326816	391	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.040762	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1729990150	393	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.061188	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	515707741	394	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.093532	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	971909782	396	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.128467	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	489103918	398	0	14	DONE	NEXT	1	[4 4]	0.9125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.154079	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2974875684	400	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.173964	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	263122653	401	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.200925	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1418850344	403	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.219170	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1289449772	405	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.241364	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	158688306	406	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.294318	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3703431761	408	0	21	DONE	NEXT	1	[4 4]	0.86875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.562119	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3349103070	410	0	12	DONE	NEXT	1	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.588266	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3219799295	411	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.613979	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	226561337	413	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.637339	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3062844240	415	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.653513	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	530771404	417	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.687314	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3092034037	418	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.703097	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1013236551	421	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.722402	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3481885348	422	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.753317	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3266680013	424	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.776802	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	856597519	426	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.806251	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3686957235	428	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.842424	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	759169895	430	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.911956	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	253985008	432	0	23	DONE	NEXT	1	[4 4]	0.85625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.931954	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2966858503	436	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175830.995226	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	550057601	439	0	25	DONE	NEXT	1	[4 4]	0.84375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.021515	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3464468936	442	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.046822	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	262613792	444	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.077293	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3260788428	446	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.094609	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2869266222	448	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.117748	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	998696947	449	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.377278	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3810683001	451	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.424144	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3502636308	454	0	19	DONE	NEXT	1	[4 4]	0.88125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.444241	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2107899183	457	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.463517	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	639107619	459	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.477843	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	580482302	461	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.494841	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3319828202	462	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.519728	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	802799038	463	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.563530	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2682021251	465	0	19	DONE	NEXT	1	[4 4]	0.88125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.589523	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2257581200	468	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.614528	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3108789690	470	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.631496	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1021893522	473	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.667111	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	127497614	474	0	14	DONE	NEXT	1	[4 4]	0.9125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.697621	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2297177152	477	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.724359	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2895349689	480	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.745409	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2839233283	482	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.807697	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1358651141	484	0	25	DONE	NEXT	1	[4 4]	0.84375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.831655	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2020295610	488	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.854540	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	72248413	490	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175831.877909	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3611685878	492	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.131491	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	731885479	494	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.151432	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2590055573	495	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.179125	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1384606726	496	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.204973	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1131568949	498	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.223153	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	4203839985	500	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.248585	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1753956734	501	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.277567	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1860078489	503	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.303073	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1498419771	505	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.328161	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	185814342	507	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.365356	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	625495055	509	0	13	DONE	NEXT	1	[4 4]	0.91875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.386200	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	612046727	511	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.409207	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	4137489951	513	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.432310	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3247248016	515	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.461301	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3776061698	517	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.480129	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3232440463	520	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.506801	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3224941048	521	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.554109	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3790034080	523	0	17	DONE	NEXT	1	[4 4]	0.89375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.586170	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2446695763	526	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.611000	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	460211236	528	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.634502	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	3285114120	530	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.656306	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	1680511839	532	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175832.684948	1.train	env-1	minigridkit_minigridkit_minigrid6x6	0	2781244621	534	0	12	DONE	NEXT	1	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
