block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
1	2	194	DONE	20200924T002910.219585	3	[5 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3171169738	Dict(image:Box(7, 7, 3))	71
1	2	195	DONE	20200924T002910.279586	3	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1271757162	Dict(image:Box(7, 7, 3))	12
1	2	196	DONE	20200924T002910.986656	2	[5 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2675514447	Dict(image:Box(7, 7, 3))	218
1	2	197	DONE	20200924T002911.076655	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2199782480	Dict(image:Box(7, 7, 3))	23
1	2	198	DONE	20200924T002911.301684	1	[4 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2887616988	Dict(image:Box(7, 7, 3))	33
1	2	199	DONE	20200924T002911.341685	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	271630786	Dict(image:Box(7, 7, 3))	6
1	2	200	DONE	20200924T002911.583684	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	4189542420	Dict(image:Box(7, 7, 3))	81
1	2	201	DONE	20200924T002911.627685	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	135413967	Dict(image:Box(7, 7, 3))	9
1	2	202	DONE	20200924T002912.090683	1	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1599506303	Dict(image:Box(7, 7, 3))	131
1	2	203	DONE	20200924T002912.121685	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3496971320	Dict(image:Box(7, 7, 3))	2
1	2	204	DONE	20200924T002912.409762	2	[5 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2898346380	Dict(image:Box(7, 7, 3))	103
1	2	205	DONE	20200924T002912.535775	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2367379372	Dict(image:Box(7, 7, 3))	37
1	2	206	DONE	20200924T002912.701877	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3758534541	Dict(image:Box(7, 7, 3))	16
1	2	207	DONE	20200924T002912.930876	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3777953189	Dict(image:Box(7, 7, 3))	75
1	2	208	DONE	20200924T002912.963873	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3738759156	Dict(image:Box(7, 7, 3))	2
1	2	209	DONE	20200924T002913.035873	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1562462364	Dict(image:Box(7, 7, 3))	14
1	2	210	DONE	20200924T002913.193876	2	[5 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	954503174	Dict(image:Box(7, 7, 3))	50
1	2	211	DONE	20200924T002913.251873	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	625961360	Dict(image:Box(7, 7, 3))	11
1	2	212	DONE	20200924T002913.388915	3	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3362057779	Dict(image:Box(7, 7, 3))	38
1	2	213	DONE	20200924T002913.889915	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	735436876	Dict(image:Box(7, 7, 3))	147
1	2	214	DONE	20200924T002914.204457	1	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	4159080479	Dict(image:Box(7, 7, 3))	73
1	2	215	DONE	20200924T002914.300457	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1946964271	Dict(image:Box(7, 7, 3))	25
1	2	216	DONE	20200924T002914.629457	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.5857142857142857	3768323895	Dict(image:Box(7, 7, 3))	116
1	2	217	DONE	20200924T002914.662454	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1081308284	Dict(image:Box(7, 7, 3))	4
1	2	218	DONE	20200924T002914.969456	3	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	232464316	Dict(image:Box(7, 7, 3))	71
1	2	219	DONE	20200924T002915.167457	2	[5 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3866602967	Dict(image:Box(7, 7, 3))	67
1	2	220	DONE	20200924T002915.239457	1	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2813435841	Dict(image:Box(7, 7, 3))	17
1	2	221	DONE	20200924T002915.267456	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1657464679	Dict(image:Box(7, 7, 3))	2
1	2	222	DONE	20200924T002915.429066	1	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2919917014	Dict(image:Box(7, 7, 3))	52
1	2	223	DONE	20200924T002915.655074	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2335946563	Dict(image:Box(7, 7, 3))	30
1	2	224	DONE	20200924T002915.836075	1	[4 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	563655195	Dict(image:Box(7, 7, 3))	59
1	2	225	DONE	20200924T002915.934312	1	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2001187658	Dict(image:Box(7, 7, 3))	30
1	2	226	DONE	20200924T002916.334312	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	196132370	Dict(image:Box(7, 7, 3))	110
1	2	227	DONE	20200924T002916.495312	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.8142857142857143	1410646759	Dict(image:Box(7, 7, 3))	52
1	2	228	DONE	20200924T002916.562310	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3238457905	Dict(image:Box(7, 7, 3))	15
1	2	229	DONE	20200924T002916.773346	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.7285714285714286	1258628061	Dict(image:Box(7, 7, 3))	76
1	2	230	DONE	20200924T002916.823346	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2799911975	Dict(image:Box(7, 7, 3))	12
1	2	231	DONE	20200924T002917.082347	3	[4 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1893828532	Dict(image:Box(7, 7, 3))	50
1	2	232	DONE	20200924T002917.170350	1	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1479073559	Dict(image:Box(7, 7, 3))	24
1	2	233	DONE	20200924T002917.201347	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2275332975	Dict(image:Box(7, 7, 3))	4
1	2	234	DONE	20200924T002917.975347	3	[3 3]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	583832348	Dict(image:Box(7, 7, 3))	252
1	2	235	DONE	20200924T002918.666394	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.2321428571428572	130100436	Dict(image:Box(7, 7, 3))	215
1	2	236	DONE	20200924T002918.700393	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	4250842320	Dict(image:Box(7, 7, 3))	4
1	2	237	DONE	20200924T002919.459973	0	[1 4]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2942753084	Dict(image:Box(7, 7, 3))	252
1	2	238	DONE	20200924T002919.487973	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3851504311	Dict(image:Box(7, 7, 3))	2
1	2	239	DONE	20200924T002919.584974	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3122711000	Dict(image:Box(7, 7, 3))	26
1	2	240	DONE	20200924T002919.795973	1	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3410577355	Dict(image:Box(7, 7, 3))	36
1	2	241	DONE	20200924T002919.891973	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2615314248	Dict(image:Box(7, 7, 3))	30
1	2	242	DONE	20200924T002920.290977	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	206406192	Dict(image:Box(7, 7, 3))	146
1	2	243	DONE	20200924T002920.676975	1	[4 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3583421159	Dict(image:Box(7, 7, 3))	104
1	2	244	DONE	20200924T002921.093022	1	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	548720908	Dict(image:Box(7, 7, 3))	109
1	2	245	DONE	20200924T002921.202025	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2763197604	Dict(image:Box(7, 7, 3))	32
1	2	246	DONE	20200924T002921.263022	0	[3 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1961109550	Dict(image:Box(7, 7, 3))	15
1	2	247	DONE	20200924T002921.537024	1	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	2035624125	Dict(image:Box(7, 7, 3))	94
