block_num	regime_num	exp_num	status	timestamp	sub_task	agent_pos	observation_space	steps	reward	seed	agent_dir	worker	source	action_space	task_name
4	8	2619	DONE	20200922T230256.053235	0	[6 6]	Dict(image:Box(7, 7, 3))	17	0.940234375	1281612453	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2620	DONE	20200922T230256.103772	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1718904826	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2621	DONE	20200922T230256.154269	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	3030204038	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2622	DONE	20200922T230256.206268	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2629449684	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2623	DONE	20200922T230256.287269	0	[6 6]	Dict(image:Box(7, 7, 3))	21	0.926171875	872392762	0	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2624	DONE	20200922T230256.355271	0	[6 6]	Dict(image:Box(7, 7, 3))	17	0.940234375	3971006348	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2625	DONE	20200922T230256.409269	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	3748021303	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2626	DONE	20200922T230256.473269	0	[6 6]	Dict(image:Box(7, 7, 3))	14	0.95078125	2684931117	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2627	DONE	20200922T230256.547267	0	[6 6]	Dict(image:Box(7, 7, 3))	21	0.926171875	45639343	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2628	DONE	20200922T230256.659861	0	[6 6]	Dict(image:Box(7, 7, 3))	33	0.883984375	3300037386	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2629	DONE	20200922T230256.826861	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	3272861617	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2630	DONE	20200922T230256.881861	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	384657384	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2631	DONE	20200922T230256.935411	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1960673879	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2632	DONE	20200922T230256.988409	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	1191571471	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2633	DONE	20200922T230257.056409	0	[6 6]	Dict(image:Box(7, 7, 3))	19	0.933203125	933246897	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2634	DONE	20200922T230257.105410	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2568413106	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2635	DONE	20200922T230257.156407	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1346074113	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2636	DONE	20200922T230257.231407	0	[6 6]	Dict(image:Box(7, 7, 3))	19	0.933203125	1471964251	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2637	DONE	20200922T230257.284408	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	1648832800	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2638	DONE	20200922T230257.340410	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	637405181	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2639	DONE	20200922T230257.394407	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	3910846989	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2640	DONE	20200922T230257.455407	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	3457882426	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2641	DONE	20200922T230257.511408	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	3357025701	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2642	DONE	20200922T230257.575409	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	530432515	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2643	DONE	20200922T230257.626407	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	3653826258	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2644	DONE	20200922T230257.841406	0	[6 6]	Dict(image:Box(7, 7, 3))	34	0.88046875	331083130	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2645	DONE	20200922T230257.903409	0	[6 6]	Dict(image:Box(7, 7, 3))	16	0.94375	587844153	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2646	DONE	20200922T230257.964408	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	2762328311	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2647	DONE	20200922T230258.021429	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	2435639172	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2648	DONE	20200922T230258.149433	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	3032425234	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2649	DONE	20200922T230258.220432	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	185360300	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2650	DONE	20200922T230258.282429	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	511311168	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2651	DONE	20200922T230258.357432	0	[6 6]	Dict(image:Box(7, 7, 3))	16	0.94375	787252378	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2652	DONE	20200922T230258.406429	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2485980670	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2653	DONE	20200922T230258.467431	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	3000732728	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2654	DONE	20200922T230258.521433	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1148482487	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2655	DONE	20200922T230258.593431	0	[6 6]	Dict(image:Box(7, 7, 3))	16	0.94375	3069310057	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2656	DONE	20200922T230258.645441	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	4182495243	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2657	DONE	20200922T230258.717430	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	3105081883	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2658	DONE	20200922T230258.882431	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1275893040	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2659	DONE	20200922T230258.943433	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2555896805	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2660	DONE	20200922T230259.000431	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	713905083	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2661	DONE	20200922T230259.062432	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	275642593	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2662	DONE	20200922T230259.115430	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	804293639	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2663	DONE	20200922T230259.182429	0	[6 6]	Dict(image:Box(7, 7, 3))	17	0.940234375	4119611229	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2664	DONE	20200922T230259.258431	0	[6 6]	Dict(image:Box(7, 7, 3))	16	0.94375	1085510432	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2665	DONE	20200922T230259.311430	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1867318936	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2666	DONE	20200922T230259.367429	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	2195248248	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2667	DONE	20200922T230259.428988	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	1204968104	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2668	DONE	20200922T230259.493988	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	715000676	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2669	DONE	20200922T230259.543988	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1196581939	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2670	DONE	20200922T230259.591987	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	108204445	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2671	DONE	20200922T230259.641986	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2731355792	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2672	DONE	20200922T230259.716986	0	[6 6]	Dict(image:Box(7, 7, 3))	19	0.933203125	3800220012	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2673	DONE	20200922T230259.771986	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	1061807745	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2674	DONE	20200922T230259.921987	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2662659838	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2675	DONE	20200922T230259.974988	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	3419535611	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2676	DONE	20200922T230300.031986	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	769387072	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2677	DONE	20200922T230300.082985	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	420790513	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2678	DONE	20200922T230300.133986	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	3271416181	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2679	DONE	20200922T230300.200984	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	3946271268	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2680	DONE	20200922T230300.274985	0	[6 6]	Dict(image:Box(7, 7, 3))	17	0.940234375	1523112945	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2681	DONE	20200922T230300.328986	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	2606448802	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2682	DONE	20200922T230300.378987	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1061746583	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2683	DONE	20200922T230300.458984	0	[6 6]	Dict(image:Box(7, 7, 3))	19	0.933203125	319653869	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2684	DONE	20200922T230300.512985	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2011336340	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2685	DONE	20200922T230300.561985	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2385880155	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2686	DONE	20200922T230300.616984	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	3471324276	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2687	DONE	20200922T230300.685986	0	[6 6]	Dict(image:Box(7, 7, 3))	17	0.940234375	2507666030	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2688	DONE	20200922T230300.743987	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2830787631	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2689	DONE	20200922T230300.903533	0	[6 6]	Dict(image:Box(7, 7, 3))	14	0.95078125	2924538759	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2690	DONE	20200922T230300.958539	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	749899793	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2691	DONE	20200922T230301.018540	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	3992207521	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2692	DONE	20200922T230301.066534	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1525207115	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2693	DONE	20200922T230301.129533	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	3438577945	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2694	DONE	20200922T230301.184534	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	1480025572	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2695	DONE	20200922T230301.239534	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2001702112	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2696	DONE	20200922T230301.297533	0	[6 6]	Dict(image:Box(7, 7, 3))	14	0.95078125	1122270549	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2697	DONE	20200922T230301.347533	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2216539415	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2698	DONE	20200922T230301.396534	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2711955752	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2699	DONE	20200922T230301.452537	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1146797533	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2700	DONE	20200922T230301.508086	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	399282930	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2701	DONE	20200922T230301.586104	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	297077994	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2702	DONE	20200922T230301.650082	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	2115633765	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2703	DONE	20200922T230301.714084	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	3312425275	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2704	DONE	20200922T230301.767082	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	4188190505	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2705	DONE	20200922T230301.819086	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	2672615988	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2706	DONE	20200922T230301.975084	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	2353893085	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2707	DONE	20200922T230302.039084	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	1173025804	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2708	DONE	20200922T230302.104083	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	2323733762	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2709	DONE	20200922T230302.177083	0	[6 6]	Dict(image:Box(7, 7, 3))	19	0.933203125	1306983861	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2710	DONE	20200922T230302.234631	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	2642443156	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2711	DONE	20200922T230302.292632	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1361294360	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2712	DONE	20200922T230302.351633	0	[6 6]	Dict(image:Box(7, 7, 3))	14	0.95078125	3133654690	0	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2713	DONE	20200922T230302.402632	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1699722725	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2714	DONE	20200922T230302.473633	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	2567391130	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2715	DONE	20200922T230302.531630	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	2897082238	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2716	DONE	20200922T230302.598630	0	[6 6]	Dict(image:Box(7, 7, 3))	17	0.940234375	1850541018	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2717	DONE	20200922T230302.651630	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2798155754	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2718	DONE	20200922T230302.709629	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	87101794	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2719	DONE	20200922T230302.786629	0	[6 6]	Dict(image:Box(7, 7, 3))	20	0.9296875	1020927468	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2720	DONE	20200922T230302.969631	0	[6 6]	Dict(image:Box(7, 7, 3))	16	0.94375	2658262726	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2721	DONE	20200922T230303.083144	0	[6 6]	Dict(image:Box(7, 7, 3))	12	0.9578125	2010598128	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2722	DONE	20200922T230303.172189	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1307152534	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2723	DONE	20200922T230303.263191	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	472867472	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2724	DONE	20200922T230303.329186	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	4088563923	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2725	DONE	20200922T230303.401186	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1281876649	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2726	DONE	20200922T230303.505200	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	2388273312	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2727	DONE	20200922T230303.598185	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	179375401	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2728	DONE	20200922T230303.678184	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	341028560	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2729	DONE	20200922T230303.741186	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	876169956	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2730	DONE	20200922T230303.800187	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	4130792150	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2731	DONE	20200922T230303.867185	0	[6 6]	Dict(image:Box(7, 7, 3))	15	0.947265625	2529825862	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2732	DONE	20200922T230303.922185	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	890789202	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2733	DONE	20200922T230303.970189	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	165053122	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2734	DONE	20200922T230304.038187	0	[6 6]	Dict(image:Box(7, 7, 3))	14	0.95078125	675859926	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2735	DONE	20200922T230304.268725	0	[6 6]	Dict(image:Box(7, 7, 3))	40	0.859375	2409152680	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2736	DONE	20200922T230304.340726	0	[6 6]	Dict(image:Box(7, 7, 3))	16	0.94375	200501939	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2737	DONE	20200922T230304.397726	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	1404903478	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2738	DONE	20200922T230304.449724	0	[6 6]	Dict(image:Box(7, 7, 3))	11	0.961328125	1720340223	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
4	8	2739	DONE	20200922T230304.505727	0	[6 6]	Dict(image:Box(7, 7, 3))	13	0.954296875	2540014690	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid8x8
