block_num	regime_num	exp_num	status	timestamp	seed	source	agent_dir	task_name	sub_task	agent_pos	observation_space	reward	worker	steps	action_space
1	2	194	DONE	20200921T134033.738458	247595138	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9214285714285715	env-0	22	Discrete(7)
1	2	195	DONE	20200921T134033.813972	3949990259	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8535714285714285	env-0	41	Discrete(7)
1	2	196	DONE	20200921T134033.875970	2849698909	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8821428571428571	env-0	33	Discrete(7)
1	2	197	DONE	20200921T134033.920972	1668857925	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9178571428571428	env-0	23	Discrete(7)
1	2	198	DONE	20200921T134034.064970	2434115448	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.875	env-0	35	Discrete(7)
1	2	199	DONE	20200921T134034.114970	3876289492	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9	env-0	28	Discrete(7)
1	2	200	DONE	20200921T134034.163968	2932392724	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9142857142857143	env-0	24	Discrete(7)
1	2	201	DONE	20200921T134034.197968	3996410146	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9464285714285714	env-0	15	Discrete(7)
1	2	202	DONE	20200921T134034.240968	63889841	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9214285714285715	env-0	22	Discrete(7)
1	2	203	DONE	20200921T134034.306967	1148395402	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8607142857142858	env-0	39	Discrete(7)
1	2	204	DONE	20200921T134034.346522	257975758	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	205	DONE	20200921T134034.386521	3742227181	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9285714285714286	env-0	20	Discrete(7)
1	2	206	DONE	20200921T134034.432518	509398356	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9214285714285715	env-0	22	Discrete(7)
1	2	207	DONE	20200921T134034.566519	3791984563	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.925	env-0	21	Discrete(7)
1	2	208	DONE	20200921T134034.611547	3060904211	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9464285714285714	env-0	15	Discrete(7)
1	2	209	DONE	20200921T134034.661065	657217951	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9142857142857143	env-0	24	Discrete(7)
1	2	210	DONE	20200921T134034.704063	1998353455	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	211	DONE	20200921T134034.751063	2810737904	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9357142857142857	env-0	18	Discrete(7)
1	2	212	DONE	20200921T134034.787061	3037421002	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9392857142857143	env-0	17	Discrete(7)
1	2	213	DONE	20200921T134034.839060	2779760616	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9178571428571428	env-0	23	Discrete(7)
1	2	214	DONE	20200921T134034.873060	567824419	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9464285714285714	env-0	15	Discrete(7)
1	2	215	DONE	20200921T134034.935598	3928072278	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8857142857142857	env-0	32	Discrete(7)
1	2	216	DONE	20200921T134035.087596	71726873	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9035714285714286	env-0	27	Discrete(7)
1	2	217	DONE	20200921T134035.131597	2423126434	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.925	env-0	21	Discrete(7)
1	2	218	DONE	20200921T134035.196595	2562186065	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.875	env-0	35	Discrete(7)
1	2	219	DONE	20200921T134035.233597	533914133	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9392857142857143	env-0	17	Discrete(7)
1	2	220	DONE	20200921T134035.265594	3304389179	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9464285714285714	env-0	15	Discrete(7)
1	2	221	DONE	20200921T134035.297595	658497757	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9464285714285714	env-0	15	Discrete(7)
1	2	222	DONE	20200921T134035.335595	2822353506	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9357142857142857	env-0	18	Discrete(7)
1	2	223	DONE	20200921T134035.370593	2052505807	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9428571428571428	env-0	16	Discrete(7)
1	2	224	DONE	20200921T134035.413597	3349751376	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9357142857142857	env-0	18	Discrete(7)
1	2	225	DONE	20200921T134035.456597	2667496575	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9214285714285715	env-0	22	Discrete(7)
1	2	226	DONE	20200921T134035.583591	941547220	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9178571428571428	env-0	23	Discrete(7)
1	2	227	DONE	20200921T134035.617594	525731644	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9535714285714285	env-0	13	Discrete(7)
1	2	228	DONE	20200921T134035.656590	4009473344	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9392857142857143	env-0	17	Discrete(7)
1	2	229	DONE	20200921T134035.696589	3210660948	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	230	DONE	20200921T134035.737591	2510433037	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	231	DONE	20200921T134035.779116	859093405	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9285714285714286	env-0	20	Discrete(7)
1	2	232	DONE	20200921T134035.815128	140984074	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9392857142857143	env-0	17	Discrete(7)
1	2	233	DONE	20200921T134035.854131	3738721998	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9428571428571428	env-0	16	Discrete(7)
1	2	234	DONE	20200921T134035.933128	3815273864	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.825	env-0	49	Discrete(7)
1	2	235	DONE	20200921T134035.965127	857850742	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9428571428571428	env-0	16	Discrete(7)
1	2	236	DONE	20200921T134036.093127	3314744251	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	237	DONE	20200921T134036.134130	2929119515	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9285714285714286	env-0	20	Discrete(7)
1	2	238	DONE	20200921T134036.175126	1690906718	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9285714285714286	env-0	20	Discrete(7)
1	2	239	DONE	20200921T134036.211123	778237743	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9428571428571428	env-0	16	Discrete(7)
1	2	240	DONE	20200921T134036.247126	375502564	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9392857142857143	env-0	17	Discrete(7)
1	2	241	DONE	20200921T134036.281126	3829692636	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9428571428571428	env-0	16	Discrete(7)
1	2	242	DONE	20200921T134036.421124	2350671308	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.6678571428571428	env-0	93	Discrete(7)
1	2	243	DONE	20200921T134036.543123	777237150	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9285714285714286	env-0	20	Discrete(7)
1	2	244	DONE	20200921T134036.619169	485504126	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8892857142857142	env-0	31	Discrete(7)
1	2	245	DONE	20200921T134036.666166	3230653371	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.925	env-0	21	Discrete(7)
1	2	246	DONE	20200921T134036.738167	714337415	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.925	env-0	21	Discrete(7)
1	2	247	DONE	20200921T134036.792167	832028777	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9142857142857143	env-0	24	Discrete(7)
1	2	248	DONE	20200921T134036.833164	289518032	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9464285714285714	env-0	15	Discrete(7)
1	2	249	DONE	20200921T134036.891164	2200357621	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9071428571428571	env-0	26	Discrete(7)
1	2	250	DONE	20200921T134036.959165	438477414	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8892857142857142	env-0	31	Discrete(7)
1	2	251	DONE	20200921T134037.004196	331595498	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9464285714285714	env-0	15	Discrete(7)
1	2	252	DONE	20200921T134037.155160	2186016947	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9392857142857143	env-0	17	Discrete(7)
1	2	253	DONE	20200921T134037.217165	83492847	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9107142857142857	env-0	25	Discrete(7)
1	2	254	DONE	20200921T134037.259166	2584134689	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9464285714285714	env-0	15	Discrete(7)
1	2	255	DONE	20200921T134037.297161	3769437536	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9535714285714285	env-0	13	Discrete(7)
1	2	256	DONE	20200921T134037.347160	2264252020	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	257	DONE	20200921T134037.396163	2825927806	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9214285714285715	env-0	22	Discrete(7)
1	2	258	DONE	20200921T134037.434164	1659885124	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9464285714285714	env-0	15	Discrete(7)
1	2	259	DONE	20200921T134037.488160	4709530	NEXT	2	minigridkit_minigridkit_minigridlava1	0	[5 1]	Dict(image:Box(7, 7, 3))	0	env-0	25	Discrete(7)
1	2	260	DONE	20200921T134037.544160	2105309569	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9035714285714286	env-0	27	Discrete(7)
1	2	261	DONE	20200921T134037.591160	3327970070	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.925	env-0	21	Discrete(7)
1	2	262	DONE	20200921T134037.743158	4281357384	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9142857142857143	env-0	24	Discrete(7)
1	2	263	DONE	20200921T134037.793155	350445125	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9178571428571428	env-0	23	Discrete(7)
1	2	264	DONE	20200921T134037.831157	302081940	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	265	DONE	20200921T134037.880154	3583859193	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.925	env-0	21	Discrete(7)
1	2	266	DONE	20200921T134037.929154	1932253560	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9214285714285715	env-0	22	Discrete(7)
1	2	267	DONE	20200921T134037.981154	858888668	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9071428571428571	env-0	26	Discrete(7)
1	2	268	DONE	20200921T134038.035157	3605455668	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9035714285714286	env-0	27	Discrete(7)
1	2	269	DONE	20200921T134038.075155	3375717896	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9285714285714286	env-0	20	Discrete(7)
1	2	270	DONE	20200921T134038.212153	2588158263	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8964285714285715	env-0	29	Discrete(7)
1	2	271	DONE	20200921T134038.258152	5184929	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9107142857142857	env-0	25	Discrete(7)
1	2	272	DONE	20200921T134038.302153	710346059	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9142857142857143	env-0	24	Discrete(7)
1	2	273	DONE	20200921T134038.343151	3614579812	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.925	env-0	21	Discrete(7)
1	2	274	DONE	20200921T134038.384150	2876601548	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.925	env-0	21	Discrete(7)
1	2	275	DONE	20200921T134038.429150	3746827608	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9178571428571428	env-0	23	Discrete(7)
1	2	276	DONE	20200921T134038.471151	2993905403	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	277	DONE	20200921T134038.516633	814226203	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9107142857142857	env-0	25	Discrete(7)
1	2	278	DONE	20200921T134038.562632	4133173610	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9178571428571428	env-0	23	Discrete(7)
1	2	279	DONE	20200921T134038.707631	373620904	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8785714285714286	env-0	34	Discrete(7)
1	2	280	DONE	20200921T134038.756634	870691122	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9035714285714286	env-0	27	Discrete(7)
1	2	281	DONE	20200921T134038.794630	2686148562	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9392857142857143	env-0	17	Discrete(7)
1	2	282	DONE	20200921T134038.832630	1291153459	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	283	DONE	20200921T134038.868629	1118181398	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9392857142857143	env-0	17	Discrete(7)
1	2	284	DONE	20200921T134038.939630	1874398604	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8857142857142857	env-0	32	Discrete(7)
1	2	285	DONE	20200921T134038.998626	2687993553	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9357142857142857	env-0	18	Discrete(7)
1	2	286	DONE	20200921T134039.064627	611854534	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9107142857142857	env-0	25	Discrete(7)
1	2	287	DONE	20200921T134039.118628	4106205377	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9214285714285715	env-0	22	Discrete(7)
1	2	288	DONE	20200921T134039.276625	1445173125	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8964285714285715	env-0	29	Discrete(7)
1	2	289	DONE	20200921T134039.328625	4267230862	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9071428571428571	env-0	26	Discrete(7)
1	2	290	DONE	20200921T134039.379162	2473104712	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9107142857142857	env-0	25	Discrete(7)
1	2	291	DONE	20200921T134039.461160	2688139942	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8535714285714285	env-0	41	Discrete(7)
1	2	292	DONE	20200921T134039.507182	537836541	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9357142857142857	env-0	18	Discrete(7)
1	2	293	DONE	20200921T134039.569177	4205782632	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8892857142857142	env-0	31	Discrete(7)
1	2	294	DONE	20200921T134039.636728	124281587	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8928571428571429	env-0	30	Discrete(7)
1	2	295	DONE	20200921T134039.796724	3817018039	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9285714285714286	env-0	20	Discrete(7)
1	2	296	DONE	20200921T134039.875319	2065781682	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8928571428571429	env-0	30	Discrete(7)
1	2	297	DONE	20200921T134039.924319	3048541011	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9321428571428572	env-0	19	Discrete(7)
1	2	298	DONE	20200921T134039.993318	1307140774	NEXT	0	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.8928571428571429	env-0	30	Discrete(7)
1	2	299	DONE	20200921T134040.043318	812113069	NEXT	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9107142857142857	env-0	25	Discrete(7)
1	2	299	DONE	20200921T134040.048317	812113069	RESET	3	minigridkit_minigridkit_minigridlava1	0	[7 1]	Dict(image:Box(7, 7, 3))	0.9107142857142857	env-0	25	Discrete(7)
1	2	299	DONE	20200921T134040.107317	812113069	RESET	3	minigridkit_minigridkit_minigridlava1	1	[7 1]	Dict(image:Box(7, 7, 3))	0.8535714285714285	env-0	66	Discrete(7)
1	2	299	DONE	20200921T134040.144316	812113069	RESET	3	minigridkit_minigridkit_minigridlava1	2	[7 1]	Dict(image:Box(7, 7, 3))	0.9071428571428571	env-0	92	Discrete(7)
