timestamp	phase	worker	class_name	block	seed	task	sub_task	steps	termination_status	source	agent_dir	agent_pos	reward	action_space	observation_space
20200225T180159.876243	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2784354405	1328	0	191	DONE	NEXT	0	[7 7]	0.46944444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180207.226548	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3453047840	1330	0	324	DONE	NEXT	0	[2 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180213.260006	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1359252632	1332	0	324	DONE	NEXT	2	[7 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180215.320915	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	44100147	1334	0	145	DONE	NEXT	1	[7 7]	0.5972222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180218.024920	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2581490960	1335	0	229	DONE	NEXT	0	[7 7]	0.3638888888888888	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180219.740722	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1550990157	1337	0	73	DONE	NEXT	1	[7 7]	0.7972222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180222.454834	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2411704499	1338	0	191	DONE	NEXT	1	[7 7]	0.46944444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180226.236342	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2101314918	1340	0	324	DONE	NEXT	3	[2 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180230.453308	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3865485326	1342	0	285	DONE	NEXT	1	[7 7]	0.20833333333333326	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180231.174907	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1991156100	1344	0	166	DONE	NEXT	1	[7 7]	0.5388888888888888	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180232.952572	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3252212170	1345	0	62	DONE	NEXT	1	[7 7]	0.8277777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180235.888159	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1900207291	1346	0	324	DONE	NEXT	1	[5 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180237.509786	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1255596510	1348	0	58	DONE	NEXT	1	[7 7]	0.8388888888888889	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180238.612507	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	958872987	1350	0	165	DONE	NEXT	1	[7 7]	0.5416666666666666	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180240.204970	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	10495502	1353	0	91	DONE	NEXT	1	[7 7]	0.7472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180241.765065	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	877453086	1354	0	124	DONE	NEXT	0	[7 7]	0.6555555555555556	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180241.991711	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1669399369	1355	0	53	DONE	NEXT	1	[7 7]	0.8527777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180243.572369	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2132627702	1357	0	168	DONE	NEXT	1	[7 7]	0.5333333333333333	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180245.776864	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3232188354	1359	0	269	DONE	NEXT	0	[7 7]	0.25277777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180250.037815	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2884762448	1362	0	324	DONE	NEXT	3	[1 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180250.930571	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4109598594	1364	0	127	DONE	NEXT	1	[7 7]	0.6472222222222221	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180255.996653	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3398616038	1365	0	299	DONE	NEXT	0	[7 7]	0.1694444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180256.342431	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	591995419	1368	0	55	DONE	NEXT	0	[7 7]	0.8472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180259.933945	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2588453411	1369	0	318	DONE	NEXT	0	[7 7]	0.11666666666666659	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180300.427472	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4154595909	1371	0	125	DONE	NEXT	1	[7 7]	0.6527777777777778	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180302.578183	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1112921479	1372	0	181	DONE	NEXT	0	[7 7]	0.4972222222222221	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180304.693441	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	487141648	1376	0	220	DONE	NEXT	0	[7 7]	0.38888888888888884	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180309.301526	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1074830905	1377	0	324	DONE	NEXT	2	[4 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180312.420962	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	584081378	1380	0	324	DONE	NEXT	0	[1 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180316.934775	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3468494761	1383	0	324	DONE	NEXT	2	[6 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180319.263913	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1287711683	1386	0	174	DONE	NEXT	1	[7 7]	0.5166666666666666	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180323.856637	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4178091986	1388	0	324	DONE	NEXT	1	[4 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180324.146991	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3791413772	1390	0	52	DONE	NEXT	1	[7 7]	0.8555555555555556	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180324.605237	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	376451028	1391	0	69	DONE	NEXT	0	[7 7]	0.8083333333333333	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180327.164136	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3070970156	1393	0	89	DONE	NEXT	1	[7 7]	0.7527777777777778	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180327.487027	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1784259299	1395	0	44	DONE	NEXT	1	[7 7]	0.8777777777777778	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180330.697557	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3430733432	1396	0	311	DONE	NEXT	1	[7 7]	0.13611111111111107	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180333.248243	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3620277624	1399	0	208	DONE	NEXT	1	[7 7]	0.4222222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180335.501833	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	87919145	1400	0	167	DONE	NEXT	1	[7 7]	0.5361111111111112	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180339.897994	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2113164648	1402	0	245	DONE	NEXT	0	[7 7]	0.3194444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180343.258847	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	942258114	1405	0	324	DONE	NEXT	0	[3 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180344.695124	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2130893275	1408	0	95	DONE	NEXT	1	[7 7]	0.7361111111111112	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180345.189543	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4264383615	1409	0	62	DONE	NEXT	1	[7 7]	0.8277777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180345.529091	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1813530508	1410	0	98	DONE	NEXT	1	[7 7]	0.7277777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180350.417194	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4064205799	1412	0	324	DONE	NEXT	2	[5 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180350.599935	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	752756165	1415	0	37	DONE	NEXT	1	[7 7]	0.8972222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180353.256225	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	558512967	1417	0	208	DONE	NEXT	1	[7 7]	0.4222222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180357.500767	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	332445787	1419	0	324	DONE	NEXT	3	[4 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180357.942231	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2807183074	1421	0	101	DONE	NEXT	1	[7 7]	0.7194444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180400.448248	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2573888102	1422	0	136	DONE	NEXT	1	[7 7]	0.6222222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180403.120222	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1949635271	1425	0	217	DONE	NEXT	0	[7 7]	0.39722222222222225	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180404.704330	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3194794886	1429	0	77	DONE	NEXT	1	[7 7]	0.7861111111111111	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180406.619671	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3632208044	1430	0	205	DONE	NEXT	1	[7 7]	0.43055555555555547	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180406.812946	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1528564836	1433	0	32	DONE	NEXT	1	[7 7]	0.9111111111111111	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180409.771565	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1705416325	1434	0	273	DONE	NEXT	1	[7 7]	0.2416666666666667	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180414.585004	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4174780134	1437	0	324	DONE	NEXT	0	[7 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180417.439429	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3162891705	1440	0	324	DONE	NEXT	1	[1 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180419.426460	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4077575338	1442	0	179	DONE	NEXT	1	[7 7]	0.5027777777777778	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180423.108292	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	402410122	1444	0	324	DONE	NEXT	0	[1 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180426.015640	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1465326843	1446	0	324	DONE	NEXT	2	[3 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180430.372435	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4061862887	1448	0	324	DONE	NEXT	2	[1 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180431.961108	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1237949181	1450	0	88	DONE	NEXT	1	[7 7]	0.7555555555555555	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180432.272383	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1663965706	1452	0	43	DONE	NEXT	1	[7 7]	0.8805555555555555	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180432.564096	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3623906432	1453	0	57	DONE	NEXT	1	[7 7]	0.8416666666666667	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180434.029520	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	695401486	1454	0	109	DONE	NEXT	0	[7 7]	0.6972222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180435.629199	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	751565351	1455	0	197	DONE	NEXT	1	[7 7]	0.4527777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180436.510820	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	391291972	1458	0	173	DONE	NEXT	1	[7 7]	0.5194444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180438.149077	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4274592233	1459	0	81	DONE	NEXT	0	[7 7]	0.775	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180438.472203	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	237498265	1460	0	53	DONE	NEXT	1	[7 7]	0.8527777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180440.624526	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	339049311	1462	0	221	DONE	NEXT	0	[7 7]	0.38611111111111107	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180443.404828	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3118217806	1463	0	185	DONE	NEXT	1	[7 7]	0.48611111111111116	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180448.063539	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4175067892	1466	0	324	DONE	NEXT	0	[6 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180448.824738	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1045097523	1469	0	137	DONE	NEXT	0	[7 7]	0.6194444444444445	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180453.012139	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	988739656	1470	0	324	DONE	NEXT	1	[2 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180454.969142	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2175269770	1473	0	100	DONE	NEXT	1	[7 7]	0.7222222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180455.363402	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2017348606	1474	0	49	DONE	NEXT	1	[7 7]	0.8638888888888889	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180458.443408	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1226079475	1476	0	324	DONE	NEXT	1	[5 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180502.651759	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1093330118	1478	0	246	DONE	NEXT	0	[7 7]	0.31666666666666665	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180502.931506	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1278641810	1480	0	60	DONE	NEXT	1	[7 7]	0.8333333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180507.670779	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2050718553	1483	0	324	DONE	NEXT	2	[4 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180507.967330	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1135601682	1486	0	64	DONE	NEXT	1	[7 7]	0.8222222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180510.851068	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	145583478	1488	0	274	DONE	NEXT	0	[7 7]	0.23888888888888893	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180516.230960	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2466575926	1492	0	324	DONE	NEXT	1	[1 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180516.696419	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4166464699	1494	0	105	DONE	NEXT	1	[7 7]	0.7083333333333333	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180519.625546	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2935732876	1495	0	76	DONE	NEXT	1	[7 7]	0.7888888888888889	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180519.767733	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2095806845	1497	0	30	DONE	NEXT	1	[7 7]	0.9166666666666666	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180520.092449	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4061756213	1498	0	80	DONE	NEXT	1	[7 7]	0.7777777777777778	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180522.971964	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2539797078	1499	0	146	DONE	NEXT	1	[7 7]	0.5944444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180523.450060	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2796169562	1500	0	76	DONE	NEXT	1	[7 7]	0.7888888888888889	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180525.760828	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3973830514	1502	0	119	DONE	NEXT	1	[7 7]	0.6694444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180531.209096	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	940400598	1503	0	324	DONE	NEXT	1	[6 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180531.969082	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2434527929	1506	0	111	DONE	NEXT	0	[7 7]	0.6916666666666667	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180536.980942	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	343820619	1507	0	324	DONE	NEXT	3	[1 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180539.407917	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1621969784	1510	0	167	DONE	NEXT	0	[7 7]	0.5361111111111112	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180540.404056	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2189957150	1512	0	155	DONE	NEXT	0	[7 7]	0.5694444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180543.049989	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2549924113	1513	0	62	DONE	NEXT	1	[7 7]	0.8277777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180545.965317	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1622030719	1515	0	324	DONE	NEXT	0	[4 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180547.713481	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3189486734	1518	0	96	DONE	NEXT	1	[7 7]	0.7333333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180548.204465	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	857965850	1520	0	92	DONE	NEXT	1	[7 7]	0.7444444444444445	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180550.127014	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2011648816	1521	0	67	DONE	NEXT	1	[7 7]	0.8138888888888889	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180550.560260	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	4069091450	1523	0	83	DONE	NEXT	1	[7 7]	0.7694444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180550.890529	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2191926694	1525	0	60	DONE	NEXT	1	[7 7]	0.8333333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180555.673820	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	515047992	1527	0	324	DONE	NEXT	1	[4 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180556.036370	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2693710011	1530	0	85	DONE	NEXT	1	[7 7]	0.7638888888888888	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180559.971171	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1851769561	1531	0	324	DONE	NEXT	0	[6 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180603.178965	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2740911932	1533	0	311	DONE	NEXT	1	[7 7]	0.13611111111111107	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180605.892268	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1603668625	1536	0	324	DONE	NEXT	3	[4 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180609.219999	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1783462131	1539	0	324	DONE	NEXT	3	[1 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180609.572533	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3721879014	1542	0	92	DONE	NEXT	1	[7 7]	0.7444444444444445	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180614.955402	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3686742964	1543	0	324	DONE	NEXT	1	[5 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180615.262414	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3688239766	1547	0	56	DONE	NEXT	1	[7 7]	0.8444444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180617.035835	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1450420589	1548	0	130	DONE	NEXT	1	[7 7]	0.6388888888888888	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180617.220274	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	840634183	1550	0	45	DONE	NEXT	1	[7 7]	0.875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180619.581092	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	3572782109	1551	0	219	DONE	NEXT	1	[7 7]	0.3916666666666666	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180619.899895	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	488557972	1553	0	65	DONE	NEXT	1	[7 7]	0.8194444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180624.714134	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	540465022	1554	0	324	DONE	NEXT	1	[3 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180626.628793	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	2400954226	1557	0	107	DONE	NEXT	0	[7 7]	0.7027777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T180629.625870	2.train	env-1	minigridkit_minigridkit_minigridsimplecrossing	4	1890052198	1559	0	199	DONE	NEXT	1	[7 7]	0.4472222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
