timestamp	phase	worker	class_name	block	seed	task	sub_task	steps	termination_status	source	agent_dir	agent_pos	reward	action_space	observation_space
20200225T175819.256549	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2703059697	65	0	30	DONE	NEXT	0	[4 4]	0.8125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175819.357379	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	643027233	67	0	47	DONE	NEXT	0	[4 4]	0.70625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175819.379794	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3300301757	69	0	10	DONE	NEXT	0	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175819.416212	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	934865427	70	0	16	DONE	NEXT	1	[4 4]	0.9	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175819.780067	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2984864818	72	0	81	DONE	NEXT	1	[4 4]	0.49375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175819.882310	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3971844460	74	0	50	DONE	NEXT	0	[4 4]	0.6875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175820.018638	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3244825784	78	0	69	DONE	NEXT	0	[4 4]	0.56875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175820.381249	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2002515528	82	0	66	DONE	NEXT	1	[4 4]	0.5875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175820.479689	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1050031103	86	0	56	DONE	NEXT	0	[4 4]	0.6499999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175820.505748	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1463785069	88	0	13	DONE	NEXT	1	[4 4]	0.91875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175820.560511	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2105896201	89	0	30	DONE	NEXT	1	[4 4]	0.8125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175820.644824	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3323630431	90	0	43	DONE	NEXT	0	[4 4]	0.73125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175820.900792	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1175017420	93	0	30	DONE	NEXT	0	[4 4]	0.8125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175821.154840	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	785433012	94	0	144	DONE	NEXT	0	[1 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175821.517843	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2922080498	100	0	84	DONE	NEXT	1	[4 4]	0.475	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175821.555182	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3083459459	103	0	19	DONE	NEXT	1	[4 4]	0.88125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175821.689619	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3980162121	104	0	74	DONE	NEXT	0	[4 4]	0.5375000000000001	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.077694	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2924652589	106	0	80	DONE	NEXT	1	[4 4]	0.5	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.106029	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	250482373	112	0	10	DONE	NEXT	0	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.129257	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	4104469333	114	0	13	DONE	NEXT	1	[4 4]	0.91875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.182273	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	358442215	115	0	28	DONE	NEXT	1	[4 4]	0.825	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.261557	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	903588711	117	0	43	DONE	NEXT	1	[4 4]	0.73125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.283520	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1658875596	119	0	10	DONE	NEXT	0	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.349849	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1562965838	121	0	30	DONE	NEXT	1	[4 4]	0.8125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.417769	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	621448798	123	0	35	DONE	NEXT	0	[4 4]	0.78125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.682703	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2035317435	125	0	18	DONE	NEXT	1	[4 4]	0.8875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.709504	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3267292977	126	0	8	DONE	NEXT	0	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.818611	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2675238694	128	0	49	DONE	NEXT	1	[4 4]	0.69375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.851427	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1535551348	133	0	15	DONE	NEXT	0	[4 4]	0.90625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.872236	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2962813374	134	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175822.961398	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1258921659	135	0	40	DONE	NEXT	0	[4 4]	0.75	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.014043	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	818085395	137	0	25	DONE	NEXT	0	[4 4]	0.84375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.050082	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3412184542	139	0	21	DONE	NEXT	0	[4 4]	0.86875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.378845	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1203809644	140	0	71	DONE	NEXT	0	[4 4]	0.5562499999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.402991	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	482777603	143	0	12	DONE	NEXT	1	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.432310	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2513902361	144	0	16	DONE	NEXT	1	[4 4]	0.9	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.521082	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3111030302	145	0	46	DONE	NEXT	0	[4 4]	0.7125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.559054	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3194974935	149	0	15	DONE	NEXT	1	[4 4]	0.90625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.604837	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	723870203	152	0	23	DONE	NEXT	1	[4 4]	0.85625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.639760	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	65313934	154	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.677250	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	272692254	156	0	15	DONE	NEXT	1	[4 4]	0.90625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175823.974833	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3008913005	158	0	33	DONE	NEXT	1	[4 4]	0.79375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.014546	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2544964298	160	0	16	DONE	NEXT	0	[4 4]	0.9	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.074940	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1703125833	162	0	25	DONE	NEXT	0	[4 4]	0.84375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.093051	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3102301516	165	0	8	DONE	NEXT	0	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.130784	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2009834769	166	0	15	DONE	NEXT	1	[4 4]	0.90625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.180679	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	687883374	168	0	20	DONE	NEXT	1	[4 4]	0.875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.280709	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3069389327	170	0	46	DONE	NEXT	1	[4 4]	0.7125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.321863	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	4007019610	172	0	19	DONE	NEXT	1	[4 4]	0.88125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.345647	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1914459436	173	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.377523	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3482321613	174	0	14	DONE	NEXT	0	[4 4]	0.9125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.419098	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2607728646	175	0	13	DONE	NEXT	1	[4 4]	0.91875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.675525	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	4126021422	178	0	17	DONE	NEXT	0	[4 4]	0.89375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.747753	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	918957579	180	0	30	DONE	NEXT	1	[4 4]	0.8125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.778771	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	760040739	184	0	13	DONE	NEXT	1	[4 4]	0.91875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.816541	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2015779513	185	0	17	DONE	NEXT	1	[4 4]	0.89375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.847181	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1503125879	186	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.874205	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	4144300527	188	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175824.930597	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3247626972	190	0	21	DONE	NEXT	1	[4 4]	0.86875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.029860	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1222534511	193	0	43	DONE	NEXT	1	[4 4]	0.73125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.357617	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1919799474	197	0	53	DONE	NEXT	0	[4 4]	0.66875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.435024	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2901521883	201	0	44	DONE	NEXT	1	[4 4]	0.725	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.469001	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2192010000	203	0	16	DONE	NEXT	1	[4 4]	0.9	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.509961	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1609046670	205	0	21	DONE	NEXT	1	[4 4]	0.86875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.534093	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2226157943	207	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.576073	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3284523044	209	0	21	DONE	NEXT	1	[4 4]	0.86875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.640743	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	4172810602	211	0	25	DONE	NEXT	1	[4 4]	0.84375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.695105	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	4109816480	214	0	27	DONE	NEXT	1	[4 4]	0.83125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.728759	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3263864884	216	0	15	DONE	NEXT	1	[4 4]	0.90625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175825.996284	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	4053045953	218	0	25	DONE	NEXT	1	[4 4]	0.84375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.051280	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3168830656	220	0	23	DONE	NEXT	0	[4 4]	0.85625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.078681	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1609064911	223	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.115797	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3090703752	225	0	17	DONE	NEXT	1	[4 4]	0.89375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.151515	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3600816878	227	0	12	DONE	NEXT	0	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.181487	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	988424073	230	0	12	DONE	NEXT	1	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.198111	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3018592438	232	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.228843	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3752001916	233	0	10	DONE	NEXT	1	[4 4]	0.9375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.266826	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2928042072	235	0	12	DONE	NEXT	1	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.365417	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	19176592	237	0	40	DONE	NEXT	0	[4 4]	0.75	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.410775	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	444204541	241	0	21	DONE	NEXT	1	[4 4]	0.86875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.431383	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2187139414	242	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.479755	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1878936718	243	0	18	DONE	NEXT	1	[4 4]	0.8875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.765822	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	177237110	246	0	20	DONE	NEXT	0	[4 4]	0.875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.782366	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	61561166	249	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.828100	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1780047028	250	0	18	DONE	NEXT	1	[4 4]	0.8875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.843849	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1456419875	253	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.894911	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1756143295	254	0	26	DONE	NEXT	1	[4 4]	0.8375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.916334	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3547929359	256	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.944931	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	432859184	258	0	14	DONE	NEXT	1	[4 4]	0.9125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175826.996777	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1085547768	259	0	23	DONE	NEXT	0	[4 4]	0.85625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.024209	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1874605318	261	0	12	DONE	NEXT	0	[4 4]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.080732	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3560822825	262	0	24	DONE	NEXT	1	[4 4]	0.85	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.105315	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	31930108	265	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.121453	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3959518772	267	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.141076	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2680030778	268	0	9	DONE	NEXT	1	[4 4]	0.94375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.168264	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	4144424241	269	0	11	DONE	NEXT	1	[4 4]	0.93125	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.495093	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	4082876591	272	0	34	DONE	NEXT	1	[4 4]	0.7875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.564633	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1047546774	275	0	28	DONE	NEXT	1	[4 4]	0.825	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.590064	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2395078558	278	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.610899	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	807631100	280	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.656021	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3197638170	281	0	15	DONE	NEXT	1	[4 4]	0.90625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.685060	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	826175398	284	0	8	DONE	NEXT	1	[4 4]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.711473	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	188127672	286	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.729308	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3482330488	288	0	7	DONE	NEXT	1	[4 4]	0.95625	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.784801	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	2173312488	289	0	20	DONE	NEXT	1	[4 4]	0.875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.847426	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	1313846407	293	0	26	DONE	NEXT	1	[4 4]	0.8375	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T175827.893902	1.train	env-0	minigridkit_minigridkit_minigrid6x6	0	3446736992	297	0	20	DONE	NEXT	1	[4 4]	0.875	Discrete(7)	Dict(image:Box(7, 7, 3))
