block_num	regime_num	exp_num	status	timestamp	worker	agent_dir	task_name	sub_task	source	steps	reward	seed	observation_space	action_space	agent_pos
0	0	728	DONE	20200924T002251.485629	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2086793438	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	729	DONE	20200924T002251.578626	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	26	0.9071428571428571	2047000791	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	730	DONE	20200924T002300.847890	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	4067740368	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	731	DONE	20200924T002300.938893	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	2835816726	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	732	DONE	20200924T002301.024894	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	23	0.9178571428571428	4101756632	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	733	DONE	20200924T002301.110435	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	23	0.9178571428571428	3602999959	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	734	DONE	20200924T002301.297446	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	59	0.7892857142857143	1697673494	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	735	DONE	20200924T002301.369447	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3309412999	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	736	DONE	20200924T002301.443446	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	2264725291	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	737	DONE	20200924T002301.537046	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	3832532793	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	738	DONE	20200924T002301.773044	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	34	0.8785714285714286	2317676713	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	739	DONE	20200924T002301.893585	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	30	0.8928571428571429	871209145	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	740	DONE	20200924T002302.094583	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	61	0.7821428571428571	3085599462	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	741	DONE	20200924T002302.158584	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1697236134	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	742	DONE	20200924T002302.356586	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	48	0.8285714285714285	2402745809	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	743	DONE	20200924T002302.656595	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	2667769470	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	744	DONE	20200924T002302.808585	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	29	0.8964285714285715	1431680885	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	745	DONE	20200924T002302.899584	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	23	0.9178571428571428	4071000300	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	746	DONE	20200924T002303.023586	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	33	0.8821428571428571	2059341094	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	747	DONE	20200924T002303.111583	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	3161419194	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	748	DONE	20200924T002303.185172	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	2894538233	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	749	DONE	20200924T002303.251678	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	2444986702	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	750	DONE	20200924T002303.320677	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	973197883	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	751	DONE	20200924T002303.381676	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3438757058	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	752	DONE	20200924T002303.468686	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	1429482923	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	753	DONE	20200924T002303.651676	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	4096710825	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	754	DONE	20200924T002303.711680	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1370843591	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	755	DONE	20200924T002303.791679	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	2024105630	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	756	DONE	20200924T002304.234679	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	143	0.4892857142857143	217973204	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	757	DONE	20200924T002304.328678	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	23	0.9178571428571428	960676478	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	758	DONE	20200924T002304.537680	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	30	0.8928571428571429	3538500108	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	759	DONE	20200924T002304.593198	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	879335542	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	760	DONE	20200924T002304.679197	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	22	0.9214285714285715	2844991699	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	761	DONE	20200924T002304.747200	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	1148385569	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	762	DONE	20200924T002304.814199	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3005214294	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	763	DONE	20200924T002304.886198	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	3564759756	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	764	DONE	20200924T002304.946198	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2672439997	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	765	DONE	20200924T002305.016228	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	2708857230	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	766	DONE	20200924T002305.079228	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	3712310548	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	767	DONE	20200924T002305.185229	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	30	0.8928571428571429	3389198657	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	768	DONE	20200924T002305.240228	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	4161814345	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	769	DONE	20200924T002305.422263	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3628169770	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	770	DONE	20200924T002305.626261	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	67	0.7607142857142857	3449198801	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	771	DONE	20200924T002305.712262	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	4107222386	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	772	DONE	20200924T002305.787269	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	732227644	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	773	DONE	20200924T002305.850263	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1321053878	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	774	DONE	20200924T002305.915804	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	3173068420	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	775	DONE	20200924T002305.979803	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3481746234	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	776	DONE	20200924T002306.050804	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	1629956573	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	777	DONE	20200924T002306.242805	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	24	0.9142857142857143	2571060269	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	778	DONE	20200924T002306.314807	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	522734982	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	779	DONE	20200924T002306.388807	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3008969158	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	780	DONE	20200924T002306.460805	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	3525448807	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	781	DONE	20200924T002306.526413	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3769979609	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	782	DONE	20200924T002306.605415	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	4122425223	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	783	DONE	20200924T002306.684413	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	129148728	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	784	DONE	20200924T002306.746414	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	1072811589	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	785	DONE	20200924T002306.815415	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	401873701	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	786	DONE	20200924T002306.888414	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	1157119616	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	787	DONE	20200924T002306.950414	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2644823086	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	788	DONE	20200924T002307.021415	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	194160874	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	789	DONE	20200924T002307.191416	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	4209452129	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	790	DONE	20200924T002307.271004	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	4136316938	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	791	DONE	20200924T002307.333983	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	4017998510	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	792	DONE	20200924T002307.406981	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	655656167	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	793	DONE	20200924T002307.534981	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	38	0.8642857142857143	4048830497	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	794	DONE	20200924T002307.634981	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	29	0.8964285714285715	2277410310	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	795	DONE	20200924T002307.701981	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2141726742	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	796	DONE	20200924T002308.006978	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	73	0.7392857142857143	2399458091	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	797	DONE	20200924T002308.103981	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	27	0.9035714285714286	1623352399	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	798	DONE	20200924T002308.165981	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	1232456536	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	799	DONE	20200924T002308.235983	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	29258647	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	800	DONE	20200924T002308.302978	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	3546626745	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	801	DONE	20200924T002308.382980	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	22	0.9214285714285715	3772024320	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	802	DONE	20200924T002308.445980	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	1998980033	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	803	DONE	20200924T002308.508980	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	878817132	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	804	DONE	20200924T002308.583979	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	3492222572	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	805	DONE	20200924T002308.643525	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	511343079	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	806	DONE	20200924T002308.708528	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2761964066	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	807	DONE	20200924T002308.873526	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	1473002749	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	808	DONE	20200924T002308.994525	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	37	0.8678571428571429	2264573347	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	809	DONE	20200924T002309.071527	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	1271187299	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	810	DONE	20200924T002309.130526	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1555793130	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	811	DONE	20200924T002309.203531	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	3750642421	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	812	DONE	20200924T002309.294524	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	26	0.9071428571428571	3093826447	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	813	DONE	20200924T002309.356527	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	128104019	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	814	DONE	20200924T002309.413526	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	97866368	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	815	DONE	20200924T002309.475526	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	1201647501	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	816	DONE	20200924T002309.532524	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	4122778964	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	817	DONE	20200924T002309.761523	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	27	0.9035714285714286	3153895745	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	818	DONE	20200924T002309.847527	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	4097317948	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	819	DONE	20200924T002309.918527	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	488407955	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	820	DONE	20200924T002309.982525	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	1047475106	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	821	DONE	20200924T002310.048048	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	787390966	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	822	DONE	20200924T002310.121047	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	2506052317	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	823	DONE	20200924T002310.196048	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	3684478720	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	824	DONE	20200924T002310.271047	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	377043112	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	825	DONE	20200924T002310.332048	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2442699532	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	826	DONE	20200924T002310.447046	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	30	0.8928571428571429	2282643703	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	827	DONE	20200924T002310.522046	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	3592383183	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	828	DONE	20200924T002310.706046	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	4086913448	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	829	DONE	20200924T002310.785048	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	2390452096	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	830	DONE	20200924T002310.844048	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2293294867	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	831	DONE	20200924T002310.901050	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	496173007	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	832	DONE	20200924T002310.970048	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	494249498	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	833	DONE	20200924T002311.039048	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	1141212552	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	834	DONE	20200924T002311.104273	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3659198370	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	835	DONE	20200924T002311.164272	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	396852865	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	836	DONE	20200924T002311.234275	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	230945257	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	837	DONE	20200924T002311.303275	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	1816312648	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	838	DONE	20200924T002311.361824	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	365304213	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	839	DONE	20200924T002311.441377	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	922568345	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	840	DONE	20200924T002311.499376	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1886848435	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	841	DONE	20200924T002311.669373	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	1385956246	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	842	DONE	20200924T002311.742380	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	3807147307	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	843	DONE	20200924T002311.819376	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	57654069	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	844	DONE	20200924T002311.879377	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	325856806	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	845	DONE	20200924T002311.969375	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	26	0.9071428571428571	3262239348	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	846	DONE	20200924T002312.037376	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	1076657106	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	847	DONE	20200924T002312.090376	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	626692775	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	848	DONE	20200924T002312.149375	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	804987948	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	849	DONE	20200924T002312.225375	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	1043955933	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	850	DONE	20200924T002312.286376	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1133665916	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	851	DONE	20200924T002312.344373	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2400020949	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	852	DONE	20200924T002312.421373	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	1248866660	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	853	DONE	20200924T002312.591375	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	1068331814	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	854	DONE	20200924T002312.664372	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	1312888811	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	855	DONE	20200924T002312.737918	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	3487802078	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	856	DONE	20200924T002312.842916	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	29	0.8964285714285715	3929886804	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	857	DONE	20200924T002312.903916	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	3142662349	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	858	DONE	20200924T002312.972919	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	1561773746	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	859	DONE	20200924T002313.036918	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1216265994	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	860	DONE	20200924T002313.103917	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	68088276	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	861	DONE	20200924T002313.166919	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	765537911	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	862	DONE	20200924T002313.223919	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2301840582	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	863	DONE	20200924T002313.299918	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	122567149	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	864	DONE	20200924T002313.370919	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3620293402	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	865	DONE	20200924T002313.575919	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	31	0.8892857142857142	3056507142	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	866	DONE	20200924T002313.646917	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	1374437981	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	867	DONE	20200924T002313.732917	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	23	0.9178571428571428	3990198022	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
