timestamp	phase	worker	class_name	block	seed	task	sub_task	steps	termination_status	source	agent_dir	agent_pos	reward	action_space	observation_space
20200225T181043.811850	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3125677519	2165	0	96	DONE	NEXT	1	[7 7]	0.7333333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181044.014777	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1010974955	2170	0	33	DONE	NEXT	1	[7 7]	0.9083333333333333	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181044.092402	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	303609319	2172	0	15	DONE	NEXT	1	[7 7]	0.9583333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181044.220779	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1935333933	2173	0	25	DONE	NEXT	1	[7 7]	0.9305555555555556	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181044.508967	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2192146546	2175	0	40	DONE	NEXT	1	[7 7]	0.8888888888888888	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181044.618322	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3465374111	2178	0	19	DONE	NEXT	1	[7 7]	0.9472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181046.531150	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3954749863	2180	0	28	DONE	NEXT	1	[7 7]	0.9222222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181047.132729	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1285128013	2183	0	83	DONE	NEXT	0	[7 7]	0.7694444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181047.356877	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2833579543	2186	0	34	DONE	NEXT	1	[7 7]	0.9055555555555556	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181047.662435	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	382444472	2188	0	38	DONE	NEXT	1	[7 7]	0.8944444444444445	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181050.696355	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1627586822	2191	0	53	DONE	NEXT	1	[7 7]	0.8527777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181050.836042	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3889385785	2195	0	20	DONE	NEXT	1	[7 7]	0.9444444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181051.072394	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2451132886	2196	0	40	DONE	NEXT	1	[7 7]	0.8888888888888888	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181051.248790	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2140512912	2198	0	27	DONE	NEXT	1	[7 7]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181051.623210	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	651423823	2200	0	46	DONE	NEXT	1	[7 7]	0.8722222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181051.802993	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2874796379	2203	0	19	DONE	NEXT	1	[7 7]	0.9472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181053.365521	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2763096745	2205	0	21	DONE	NEXT	1	[7 7]	0.9416666666666667	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181053.539642	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1120727177	2207	0	15	DONE	NEXT	1	[7 7]	0.9583333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181053.728309	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2615535367	2209	0	21	DONE	NEXT	1	[7 7]	0.9416666666666667	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181053.885648	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	692660257	2211	0	21	DONE	NEXT	1	[7 7]	0.9416666666666667	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181053.992775	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	4292915171	2213	0	15	DONE	NEXT	1	[7 7]	0.9583333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181054.260302	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3278935065	2214	0	26	DONE	NEXT	1	[7 7]	0.9277777777777778	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181054.534337	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	895705883	2216	0	36	DONE	NEXT	0	[7 7]	0.9	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181054.684302	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	862291846	2219	0	16	DONE	NEXT	0	[7 7]	0.9555555555555556	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181054.866787	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2597310018	2221	0	17	DONE	NEXT	1	[7 7]	0.9527777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181055.001293	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3322521665	2222	0	19	DONE	NEXT	1	[7 7]	0.9472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181056.561128	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2402584287	2224	0	15	DONE	NEXT	1	[7 7]	0.9583333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181057.127827	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1590220016	2225	0	59	DONE	NEXT	1	[7 7]	0.8361111111111111	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181057.347040	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2998258535	2229	0	31	DONE	NEXT	1	[7 7]	0.9138888888888889	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181057.654006	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2320450517	2231	0	50	DONE	NEXT	0	[7 7]	0.8611111111111112	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181057.891235	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2776322399	2233	0	45	DONE	NEXT	1	[7 7]	0.875	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181059.332806	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	4172914294	2235	0	19	DONE	NEXT	1	[7 7]	0.9472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181059.641182	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	444237740	2236	0	28	DONE	NEXT	0	[7 7]	0.9222222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181059.766245	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2039912302	2238	0	19	DONE	NEXT	1	[7 7]	0.9472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181059.988341	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3780425026	2239	0	30	DONE	NEXT	0	[7 7]	0.9166666666666666	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181100.080290	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	4003843542	2242	0	20	DONE	NEXT	1	[7 7]	0.9444444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181100.196699	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3452618763	2243	0	22	DONE	NEXT	1	[7 7]	0.9388888888888889	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181100.333641	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1524393635	2245	0	24	DONE	NEXT	1	[7 7]	0.9333333333333333	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181100.443985	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2151147814	2246	0	19	DONE	NEXT	1	[7 7]	0.9472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181100.585194	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3511248692	2247	0	28	DONE	NEXT	0	[7 7]	0.9222222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181102.423152	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3359702141	2248	0	15	DONE	NEXT	1	[7 7]	0.9583333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181102.551707	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2767229571	2250	0	17	DONE	NEXT	1	[7 7]	0.9527777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181102.765311	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	64407712	2252	0	24	DONE	NEXT	0	[7 7]	0.9333333333333333	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181102.931190	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1755725317	2254	0	25	DONE	NEXT	1	[7 7]	0.9305555555555556	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181103.037366	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	120796711	2256	0	18	DONE	NEXT	1	[7 7]	0.95	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181103.307062	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2805154295	2257	0	46	DONE	NEXT	1	[7 7]	0.8722222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181103.549773	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1722253332	2260	0	37	DONE	NEXT	1	[7 7]	0.8972222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181105.257925	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1093169829	2261	0	35	DONE	NEXT	0	[7 7]	0.9027777777777778	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181105.421517	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1456729029	2263	0	23	DONE	NEXT	1	[7 7]	0.9361111111111111	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181105.605166	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1283854433	2264	0	25	DONE	NEXT	1	[7 7]	0.9305555555555556	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181105.809427	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2314415254	2266	0	41	DONE	NEXT	1	[7 7]	0.8861111111111111	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181106.008503	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3309856767	2268	0	37	DONE	NEXT	1	[7 7]	0.8972222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181106.108122	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1316771817	2271	0	15	DONE	NEXT	1	[7 7]	0.9583333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181106.301575	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	648631633	2273	0	34	DONE	NEXT	1	[7 7]	0.9055555555555556	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181107.726629	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2637352376	2274	0	22	DONE	NEXT	1	[7 7]	0.9388888888888889	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181108.501492	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2688381139	2276	0	80	DONE	NEXT	0	[7 7]	0.7777777777777778	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181108.632809	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	48504519	2281	0	27	DONE	NEXT	1	[7 7]	0.925	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181108.756135	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2973275037	2282	0	20	DONE	NEXT	1	[7 7]	0.9444444444444444	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181108.842808	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	268047495	2283	0	17	DONE	NEXT	1	[7 7]	0.9527777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181109.012891	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	654908259	2284	0	35	DONE	NEXT	1	[7 7]	0.9027777777777778	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181110.189526	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1635718182	2286	0	23	DONE	NEXT	1	[7 7]	0.9361111111111111	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181110.314737	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3024260620	2288	0	15	DONE	NEXT	1	[7 7]	0.9583333333333334	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181110.427417	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3855506272	2290	0	17	DONE	NEXT	0	[7 7]	0.9527777777777777	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181110.528332	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	1558565336	2292	0	28	DONE	NEXT	1	[7 7]	0.9222222222222223	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181110.611980	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3583437859	2294	0	23	DONE	NEXT	0	[7 7]	0.9361111111111111	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181110.673158	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3017657539	2295	0	16	DONE	NEXT	0	[7 7]	0.9555555555555556	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181110.788826	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	3776459300	2297	0	36	DONE	NEXT	0	[7 7]	0.9	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181110.848539	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2039964033	2299	0	19	DONE	NEXT	1	[7 7]	0.9472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181110.849139	2.train	env-0	minigridkit_minigridkit_minigridsimplecrossing	4	2039964033	2299	0	19	DONE	RESET	1	[7 7]	0.9472222222222222	Discrete(7)	Dict(image:Box(7, 7, 3))
