block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
3	5	531	DONE	20200924T003117.392572	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.85849609375	1956913788	Dict(image:Box(7, 7, 3))	161
3	5	532	DONE	20200924T003117.947125	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.84794921875	4076329004	Dict(image:Box(7, 7, 3))	173
3	5	533	DONE	20200924T003118.105129	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9578125	953905136	Dict(image:Box(7, 7, 3))	48
3	5	534	DONE	20200924T003118.468312	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.940234375	1335443935	Dict(image:Box(7, 7, 3))	68
3	5	535	DONE	20200924T003118.640304	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.954296875	4013234406	Dict(image:Box(7, 7, 3))	52
3	5	536	DONE	20200924T003118.768851	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96044921875	618103004	Dict(image:Box(7, 7, 3))	45
3	5	537	DONE	20200924T003119.468370	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.85234375	2424644026	Dict(image:Box(7, 7, 3))	168
3	5	538	DONE	20200924T003119.990416	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.92265625	2976830695	Dict(image:Box(7, 7, 3))	88
3	5	539	DONE	20200924T003120.505925	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.88662109375	2745973349	Dict(image:Box(7, 7, 3))	129
3	5	540	DONE	20200924T003120.699923	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95166015625	1648026429	Dict(image:Box(7, 7, 3))	55
3	5	541	DONE	20200924T003120.940439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.97275390625	2982086432	Dict(image:Box(7, 7, 3))	31
3	5	542	DONE	20200924T003121.127440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.954296875	2076340407	Dict(image:Box(7, 7, 3))	52
3	5	543	DONE	20200924T003121.263439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.968359375	909742048	Dict(image:Box(7, 7, 3))	36
3	5	544	DONE	20200924T003121.430441	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9630859375	2584808485	Dict(image:Box(7, 7, 3))	42
3	5	545	DONE	20200924T003121.735439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9578125	1593605935	Dict(image:Box(7, 7, 3))	48
3	5	546	DONE	20200924T003122.413443	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.83125	664181465	Dict(image:Box(7, 7, 3))	192
3	5	547	DONE	20200924T003122.763444	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95078125	1989573146	Dict(image:Box(7, 7, 3))	56
3	5	548	DONE	20200924T003123.112438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9279296875	2740438167	Dict(image:Box(7, 7, 3))	82
3	5	549	DONE	20200924T003123.322439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9455078125	213486482	Dict(image:Box(7, 7, 3))	62
3	5	550	DONE	20200924T003123.614473	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96484375	2504239206	Dict(image:Box(7, 7, 3))	40
3	5	551	DONE	20200924T003123.903441	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9490234375	2897568470	Dict(image:Box(7, 7, 3))	58
3	5	552	DONE	20200924T003124.282441	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.940234375	3223036445	Dict(image:Box(7, 7, 3))	68
3	5	553	DONE	20200924T003124.737440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.92529296875	3130655962	Dict(image:Box(7, 7, 3))	85
3	5	554	DONE	20200924T003125.111439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.90244140625	1236730358	Dict(image:Box(7, 7, 3))	111
3	5	555	DONE	20200924T003125.252441	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9666015625	2215919524	Dict(image:Box(7, 7, 3))	38
3	5	556	DONE	20200924T003125.556440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.954296875	1621512072	Dict(image:Box(7, 7, 3))	52
3	5	557	DONE	20200924T003125.672442	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.971875	963336886	Dict(image:Box(7, 7, 3))	32
3	5	558	DONE	20200924T003125.966442	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.92353515625	267195141	Dict(image:Box(7, 7, 3))	87
3	5	559	DONE	20200924T003126.224440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.968359375	4270825743	Dict(image:Box(7, 7, 3))	36
3	5	560	DONE	20200924T003126.787441	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.8453125	2744666034	Dict(image:Box(7, 7, 3))	176
3	5	561	DONE	20200924T003127.098437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95341796875	2871222958	Dict(image:Box(7, 7, 3))	53
3	5	562	DONE	20200924T003127.396440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.92001953125	3268730173	Dict(image:Box(7, 7, 3))	91
3	5	563	DONE	20200924T003127.549438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9630859375	56785427	Dict(image:Box(7, 7, 3))	42
3	5	564	DONE	20200924T003127.831442	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.961328125	1383685226	Dict(image:Box(7, 7, 3))	44
3	5	565	DONE	20200924T003128.011438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95693359375	3530512142	Dict(image:Box(7, 7, 3))	49
3	5	566	DONE	20200924T003128.159440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9701171875	170149559	Dict(image:Box(7, 7, 3))	34
