block_num	regime_num	exp_num	status	timestamp	sub_task	agent_pos	observation_space	steps	reward	seed	agent_dir	worker	source	action_space	task_name
2	4	1317	DONE	20200922T230146.087480	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3809588788	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1318	DONE	20200922T230146.127480	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3146593211	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1319	DONE	20200922T230146.170481	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2091782102	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1320	DONE	20200922T230146.232480	0	[4 4]	Dict(image:Box(7, 7, 3))	15	0.90625	1220150856	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1321	DONE	20200922T230146.278481	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1568621381	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1322	DONE	20200922T230146.317481	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2430319719	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1323	DONE	20200922T230146.360481	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	722673529	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1324	DONE	20200922T230146.502481	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1006677119	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1325	DONE	20200922T230146.545482	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1622917644	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1326	DONE	20200922T230146.586480	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	2412552468	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1327	DONE	20200922T230146.626479	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	922601413	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1328	DONE	20200922T230146.675482	0	[4 4]	Dict(image:Box(7, 7, 3))	10	0.9375	80051797	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1329	DONE	20200922T230146.727481	0	[4 4]	Dict(image:Box(7, 7, 3))	11	0.93125	4131104982	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1330	DONE	20200922T230146.769481	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3406788165	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1331	DONE	20200922T230146.818482	0	[4 4]	Dict(image:Box(7, 7, 3))	10	0.9375	620241523	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1332	DONE	20200922T230146.866480	0	[4 4]	Dict(image:Box(7, 7, 3))	10	0.9375	2342180543	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1333	DONE	20200922T230146.906478	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	669772752	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1334	DONE	20200922T230146.945478	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3728704039	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1335	DONE	20200922T230146.988480	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	186877670	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1336	DONE	20200922T230147.030480	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1209559432	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1337	DONE	20200922T230147.074481	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3771947628	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1338	DONE	20200922T230147.114479	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	627605688	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1339	DONE	20200922T230147.183480	0	[4 4]	Dict(image:Box(7, 7, 3))	17	0.89375	1932594894	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1340	DONE	20200922T230147.225026	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	2112203955	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1341	DONE	20200922T230147.267026	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3207723885	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1342	DONE	20200922T230147.312024	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	2492121944	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1343	DONE	20200922T230147.357026	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2305072864	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1344	DONE	20200922T230147.398024	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2432447395	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1345	DONE	20200922T230147.444024	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	4126580736	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1346	DONE	20200922T230147.485027	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	738729174	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1347	DONE	20200922T230147.524025	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3650983228	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1348	DONE	20200922T230147.571025	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3147657654	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1349	DONE	20200922T230147.722025	0	[4 4]	Dict(image:Box(7, 7, 3))	12	0.925	2448653087	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1350	DONE	20200922T230147.764024	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1428811931	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1351	DONE	20200922T230147.806024	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3951885403	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1352	DONE	20200922T230147.866024	0	[4 4]	Dict(image:Box(7, 7, 3))	11	0.93125	2165793234	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1353	DONE	20200922T230147.909024	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	2774800052	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1354	DONE	20200922T230147.953580	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1378926984	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1355	DONE	20200922T230147.995580	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	4110351594	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1356	DONE	20200922T230148.041590	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	4058800844	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1357	DONE	20200922T230148.084582	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2173857398	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1358	DONE	20200922T230148.125580	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3750701373	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1359	DONE	20200922T230148.174580	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	1434145018	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1360	DONE	20200922T230148.220578	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	572284537	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1361	DONE	20200922T230148.268578	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	2496688610	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1362	DONE	20200922T230148.317578	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	2535381479	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1363	DONE	20200922T230148.362580	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	912141108	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1364	DONE	20200922T230148.401580	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1309249537	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1365	DONE	20200922T230148.443578	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2216211945	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1366	DONE	20200922T230148.484581	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2661609203	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1367	DONE	20200922T230148.532580	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	3891824736	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1368	DONE	20200922T230148.575113	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3895206776	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1369	DONE	20200922T230148.614609	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2733557668	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1370	DONE	20200922T230148.654608	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3691519841	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1371	DONE	20200922T230148.696608	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1783723961	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1372	DONE	20200922T230148.744609	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	4076657176	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1373	DONE	20200922T230148.789611	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	1426995460	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1374	DONE	20200922T230148.931609	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	3971517052	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1375	DONE	20200922T230148.977611	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	3942174744	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1376	DONE	20200922T230149.016609	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1483836799	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1377	DONE	20200922T230149.058611	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2909138449	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1378	DONE	20200922T230149.100174	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2802516436	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1379	DONE	20200922T230149.140172	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2423186911	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1380	DONE	20200922T230149.201177	0	[4 4]	Dict(image:Box(7, 7, 3))	11	0.93125	219719169	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1381	DONE	20200922T230149.241175	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1760594291	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1382	DONE	20200922T230149.283177	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1780385750	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1383	DONE	20200922T230149.325175	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3795148665	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1384	DONE	20200922T230149.364174	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	902124951	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1385	DONE	20200922T230149.408174	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3891287708	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1386	DONE	20200922T230149.465173	0	[4 4]	Dict(image:Box(7, 7, 3))	11	0.93125	1283607413	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1387	DONE	20200922T230149.511174	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3762996261	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1388	DONE	20200922T230149.565173	0	[4 4]	Dict(image:Box(7, 7, 3))	11	0.93125	1014236389	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1389	DONE	20200922T230149.609175	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	4021863445	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1390	DONE	20200922T230149.654173	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1038546695	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1391	DONE	20200922T230149.694713	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3821888932	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1392	DONE	20200922T230149.736714	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3728672938	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1393	DONE	20200922T230149.782712	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	271972263	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1394	DONE	20200922T230149.827712	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1564927035	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1395	DONE	20200922T230149.891712	0	[4 4]	Dict(image:Box(7, 7, 3))	13	0.91875	1791274926	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1396	DONE	20200922T230149.941710	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	4066523713	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1397	DONE	20200922T230149.993715	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	955575210	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1398	DONE	20200922T230150.034712	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2781457237	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1399	DONE	20200922T230150.179710	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1452599888	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1400	DONE	20200922T230150.225712	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1982608747	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1401	DONE	20200922T230150.278714	0	[4 4]	Dict(image:Box(7, 7, 3))	11	0.93125	3126616796	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1402	DONE	20200922T230150.325713	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2116448374	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1403	DONE	20200922T230150.368713	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2480495197	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1404	DONE	20200922T230150.407710	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	542553521	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1405	DONE	20200922T230150.452710	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	328812699	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1406	DONE	20200922T230150.498712	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1771213487	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1407	DONE	20200922T230150.543710	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	57903380	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1408	DONE	20200922T230150.588711	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1596305340	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1409	DONE	20200922T230150.628709	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1099520072	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1410	DONE	20200922T230150.671711	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2419207878	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1411	DONE	20200922T230150.715710	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2814733567	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1412	DONE	20200922T230150.757710	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3927135597	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1413	DONE	20200922T230150.813709	0	[4 4]	Dict(image:Box(7, 7, 3))	11	0.93125	913725605	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1414	DONE	20200922T230150.882712	0	[4 4]	Dict(image:Box(7, 7, 3))	17	0.89375	1570177833	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1415	DONE	20200922T230150.922253	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2915905871	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1416	DONE	20200922T230150.965252	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	520384289	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1417	DONE	20200922T230151.006254	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	4176703657	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1418	DONE	20200922T230151.048252	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1667396307	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1419	DONE	20200922T230151.100255	0	[4 4]	Dict(image:Box(7, 7, 3))	10	0.9375	2303312653	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1420	DONE	20200922T230151.155252	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	1982806545	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1421	DONE	20200922T230151.200254	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2694552087	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1422	DONE	20200922T230151.244252	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3405439829	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1423	DONE	20200922T230151.288254	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2748980682	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1424	DONE	20200922T230151.442281	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	3411354615	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1425	DONE	20200922T230151.498283	0	[4 4]	Dict(image:Box(7, 7, 3))	11	0.93125	3557390910	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1426	DONE	20200922T230151.542282	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	254084671	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1427	DONE	20200922T230151.590285	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1138689260	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1428	DONE	20200922T230151.633283	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3160453945	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1429	DONE	20200922T230151.691283	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	3948938538	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1430	DONE	20200922T230151.740287	0	[4 4]	Dict(image:Box(7, 7, 3))	8	0.95	3923774454	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1431	DONE	20200922T230151.798284	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	3100811273	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1432	DONE	20200922T230151.843290	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	170593200	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1433	DONE	20200922T230151.901281	0	[4 4]	Dict(image:Box(7, 7, 3))	9	0.94375	2848127723	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1434	DONE	20200922T230151.950283	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	1411633267	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1435	DONE	20200922T230152.000281	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3698973605	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1436	DONE	20200922T230152.059280	0	[4 4]	Dict(image:Box(7, 7, 3))	12	0.925	2710738125	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1437	DONE	20200922T230152.104281	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2627434737	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1438	DONE	20200922T230152.149281	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	3140367661	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1439	DONE	20200922T230152.208282	0	[4 4]	Dict(image:Box(7, 7, 3))	12	0.925	175277459	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
2	4	1440	DONE	20200922T230152.258284	0	[4 4]	Dict(image:Box(7, 7, 3))	7	0.95625	2354003393	1	env-0	NEXT	Discrete(7)	minigridkit_minigridkit_minigrid6x6
